payment_id,order_id,payment_method,payment_status,payment_amount,paid_at
7670,7670,bank_transfer,PAID,755.92,2026-03-25 18:27:31
7671,7671,card,pending,0.00,2025-07-01 18:35:28
7672,7672,mobile_money,paid,114.41,2026-03-26 18:43:51
7673,7673,paypal,success,555.90,2025-11-27 02:25:35
7674,7674,card,declined,0.00,2025-02-26 15:37:28
7675,7675,paypal,PAID,265.34,2024-02-07 08:59:29
7676,7676,card,success,125.90,2025-07-29 00:27:33
7677,7677,card,success,536.76,2024-06-22 08:34:19
7678,7678,mobile_money,paid,1178.44,2024-02-04 15:08:19
7679,7679,bank_transfer,PAID,116.93,2024-01-04 06:44:57
7680,7680,bank_transfer,success,626.42,2025-10-08 20:31:04
7681,7681,paypal,paid,680.34,2025-10-06 10:18:58
7682,7682,bank_transfer,PAID,1218.98,2024-01-02 00:41:58
7683,7683,card,PAID,750.80,2025-12-17 06:24:46
7684,7684,card,success,100.67,2025-11-30 19:07:11
7685,7685,mobile_money,success,156.94,2024-10-08 12:24:08
7686,7686,card,pending,0.00,2024-05-21 15:15:41
7687,7687,paypal,PAID,123.83,2025-12-09 02:20:06
7688,7688,card,paid,272.90,2024-01-14 23:54:33
7689,7689,paypal,success,876.51,2024-06-08 05:53:41
7690,7690,mobile_money,success,498.97,2024-06-25 14:32:22
7691,7691,paypal,success,440.63,2026-03-07 13:56:14
7692,7692,paypal,success,470.48,2024-06-10 03:53:02
7693,7693,bank_transfer,PAID,1627.99,2025-10-12 15:52:48
7694,7694,paypal,declined,0.00,2024-07-25 07:47:09
7695,7695,mobile_money,PAID,57.84,2024-09-28 14:12:38
7696,7696,paypal,PAID,150.93,2025-10-11 06:01:23
7697,7697,mobile_money,success,406.12,2024-08-03 03:17:17
7698,7698,card,PAID,9.33,2024-05-21 11:32:32
7699,7699,mobile_money,PAID,231.06,2024-07-21 16:14:58
7700,7700,paypal,PAID,693.27,2024-12-23 15:44:14
7701,7701,bank_transfer,paid,404.87,2024-04-24 03:27:58
7702,7702,card,success,150.46,2024-05-23 00:07:32
7703,7703,bank_transfer,success,49.68,2025-12-06 22:45:37
7704,7704,mobile_money,success,913.52,2025-07-10 01:32:01
7705,7705,paypal,PAID,357.58,2024-06-29 10:12:04
7706,7706,card,PAID,421.09,2024-07-19 10:27:18
7707,7707,mobile_money,paid,227.37,2025-04-19 05:10:01
7708,7708,paypal,paid,493.63,2025-09-25 23:11:37
7709,7709,mobile_money,PAID,417.35,2025-12-20 07:52:57
7710,7710,paypal,refunded,1360.71,2024-12-03 09:51:57
7711,7711,paypal,success,652.22,2024-09-29 13:18:44
7712,7712,bank_transfer,success,155.60,2025-11-01 21:00:36
7713,7713,bank_transfer,paid,565.46,2025-09-09 12:23:35
7714,7714,paypal,success,2276.84,2024-03-17 19:28:52
7715,7715,card,paid,1012.30,2025-01-18 17:31:46
7716,7716,mobile_money,paid,356.56,2025-10-03 16:27:42
7717,7717,bank_transfer,PAID,1308.26,2024-10-07 05:04:15
7718,7718,bank_transfer,paid,414.22,2025-09-16 06:04:10
7719,7719,card,pending,0.00,2024-07-29 14:17:28
7720,7720,bank_transfer,success,44.50,2025-11-26 19:47:39
7721,7721,paypal,success,762.71,2024-05-14 20:15:36
7722,7722,paypal,success,58.80,2024-07-15 13:35:07
7723,7723,paypal,PAID,1096.35,2024-08-20 22:55:54
7724,7724,card,paid,491.50,2024-06-09 18:16:09
7725,7725,bank_transfer,paid,374.68,2025-02-11 00:57:20
7726,7726,bank_transfer,PAID,181.18,2024-11-27 21:24:17
7727,7727,paypal,paid,481.33,2024-08-15 17:50:39
7728,7728,bank_transfer,success,947.38,2024-08-27 19:35:40
7729,7729,paypal,success,618.47,2025-04-27 07:13:32
7730,7730,paypal,pending,0.00,2024-11-14 03:23:14
7731,7731,paypal,PAID,426.43,2025-09-29 16:39:31
7732,7732,card,refund,1645.95,2024-02-15 22:54:31
7733,7733,mobile_money,PAID,890.17,2025-12-16 18:53:59
7734,7734,paypal,paid,665.25,2024-04-04 16:46:45
7735,7735,bank_transfer,PAID,876.26,2025-01-09 19:53:59
7736,7736,bank_transfer,paid,730.76,2025-11-22 07:14:37
7737,7737,paypal,success,881.33,2024-12-15 07:55:13
7738,7738,bank_transfer,PAID,1262.24,2024-06-12 16:12:21
7739,7739,bank_transfer,PAID,361.72,2024-09-25 23:29:24
7740,7740,card,paid,861.19,2025-01-22 18:13:32
7741,7741,paypal,success,1024.99,2024-04-02 15:40:30
7742,7742,mobile_money,paid,1285.71,2025-06-06 16:11:57
7743,7743,bank_transfer,success,785.42,2024-02-29 16:22:29
7744,7744,card,paid,240.36,2024-06-23 16:47:57
7745,7745,bank_transfer,PAID,698.51,2026-03-05 12:52:41
7746,7746,bank_transfer,PAID,438.22,2025-08-06 16:20:57
7747,7747,card,success,552.23,2025-05-13 17:52:53
7748,7748,paypal,paid,785.30,2024-05-19 00:37:55
7749,7749,paypal,refund,164.49,2025-07-25 18:32:42
7750,7750,paypal,success,88.97,2024-03-12 19:29:01
7751,7751,card,paid,106.78,2025-06-28 11:34:17
7752,7752,card,PAID,665.06,2025-04-03 02:37:58
7753,7753,card,success,225.42,2025-08-30 19:52:33
7754,7754,card,pending,0.00,2024-07-03 21:56:26
7755,7755,paypal,pending,0.00,2025-04-27 00:34:16
7756,7756,bank_transfer,success,648.58,2024-08-17 08:46:03
7757,7757,card,paid,26.15,2026-03-04 23:53:48
7758,7758,card,paid,386.45,2025-04-27 15:06:23
7759,7759,paypal,PAID,1079.68,2025-08-11 01:08:53
7760,7760,paypal,success,521.56,2025-12-04 17:03:30
7761,7761,card,failed,0.00,2024-01-27 04:29:06
7762,7762,paypal,success,373.17,2024-09-13 16:58:59
7763,7763,mobile_money,success,61.72,2024-05-17 14:24:47
7764,7764,card,failed,0.00,2025-02-24 15:40:09
7765,7765,paypal,success,1231.80,2025-02-01 13:32:24
7766,7766,mobile_money,paid,325.85,2025-08-16 08:48:18
7767,7767,paypal,paid,303.00,2024-11-21 12:19:34
7768,7768,paypal,success,617.20,2025-10-16 09:08:25
7769,7769,bank_transfer,PAID,1114.41,2026-03-14 13:08:53
7770,7770,card,success,378.46,2025-08-19 15:14:55
7771,7771,card,PAID,1504.92,2025-03-24 21:27:45
7772,7772,mobile_money,paid,1763.99,2024-06-17 18:52:23
7773,7773,card,success,508.30,2025-03-13 08:01:44
7774,7774,mobile_money,paid,963.04,2024-03-06 01:12:02
7775,7775,card,success,1268.92,2025-06-01 12:57:17
7776,7776,paypal,paid,347.31,2024-03-08 03:31:58
7777,7777,mobile_money,failed,0.00,2025-03-22 22:45:14
7778,7778,card,declined,0.00,2025-08-10 22:55:06
7779,7779,bank_transfer,paid,95.82,2024-05-30 02:07:39
7780,7780,card,success,97.76,2025-08-16 23:44:23
7781,7781,bank_transfer,paid,255.56,2025-05-03 07:45:56
7782,7782,card,paid,81.83,2024-04-27 16:05:45
7783,7783,bank_transfer,pending,0.00,2025-02-17 21:37:24
7784,7784,mobile_money,PAID,384.63,2024-02-25 23:05:31
7785,7785,bank_transfer,PAID,1254.61,2024-01-15 16:33:35
7786,7786,card,PAID,1050.06,2024-03-11 14:52:23
7787,7787,paypal,PAID,611.48,2024-02-17 23:23:10
7788,7788,paypal,paid,419.67,2025-10-01 09:15:15
7789,7789,card,PAID,1314.50,2024-07-18 11:07:09
7790,7790,mobile_money,PAID,858.68,2025-12-25 01:32:21
7791,7791,card,paid,518.58,2026-01-02 13:59:49
7792,7792,bank_transfer,paid,470.16,2024-08-30 10:19:25
7793,7793,card,success,1131.71,2024-08-07 08:10:48
7794,7794,mobile_money,success,888.10,2025-10-13 09:10:59
7795,7795,mobile_money,PAID,653.74,2024-12-29 18:14:14
7796,7796,paypal,success,104.94,2024-12-18 00:55:51
7797,7797,bank_transfer,failed,0.00,2025-12-07 09:02:56
7798,7798,card,pending,0.00,2024-12-17 14:43:38
7799,7799,card,PAID,325.67,2025-05-07 10:07:15
7800,7800,card,paid,392.41,2026-01-16 20:32:26
7801,7801,card,paid,242.26,2026-03-26 03:58:49
7802,7802,card,success,489.26,2025-08-17 14:46:19
7803,7803,mobile_money,success,1253.92,2026-02-10 17:06:59
7804,7804,paypal,PAID,935.27,2026-03-25 22:27:04
7805,7805,mobile_money,paid,565.09,2025-05-13 01:38:00
7806,7806,paypal,failed,0.00,2025-06-06 01:00:13
7807,7807,paypal,PAID,469.61,2025-03-06 03:10:03
7808,7808,card,success,1748.78,2025-12-01 06:47:47
7809,7809,bank_transfer,PAID,877.23,2024-05-20 16:42:44
7810,7810,mobile_money,paid,355.47,2026-03-21 23:03:46
7811,7811,paypal,success,325.43,2025-11-30 05:41:28
7812,7812,bank_transfer,success,41.34,2025-06-30 07:40:17
7813,7813,bank_transfer,refunded,317.36,2024-10-09 13:50:11
7814,7814,bank_transfer,pending,0.00,2025-03-18 21:02:07
7815,7815,card,PAID,1110.21,2026-01-17 00:56:27
7816,7816,mobile_money,success,1097.73,2026-01-29 22:55:35
7817,7817,bank_transfer,paid,277.05,2025-07-10 07:11:25
7818,7818,card,pending,0.00,2025-02-16 23:42:52
7819,7819,paypal,success,1557.10,2025-10-15 10:22:23
7820,7820,mobile_money,paid,1704.11,2024-01-24 20:02:58
7821,7821,paypal,PAID,1036.19,2025-11-19 03:14:56
7822,7822,paypal,refunded,466.12,2025-05-07 12:29:59
7823,7823,bank_transfer,paid,929.78,2024-05-24 18:41:03
7824,7824,paypal,paid,341.69,2024-03-15 07:36:31
7825,7825,bank_transfer,declined,0.00,2024-09-03 07:43:26
7826,7826,card,paid,684.08,2025-12-16 18:35:38
7827,7827,card,PAID,1105.25,2024-04-14 00:36:16
7828,7828,mobile_money,declined,0.00,2025-10-27 04:10:29
7829,7829,bank_transfer,PAID,8.98,2025-11-08 17:57:46
7830,7830,bank_transfer,pending,0.00,2024-09-21 09:58:28
7831,7831,card,PAID,383.51,2026-02-25 21:11:04
7832,7832,card,refund,1478.77,2025-12-17 03:06:55
7833,7833,paypal,success,735.30,2024-09-02 12:12:05
7834,7834,bank_transfer,PAID,1744.59,2024-01-27 07:17:19
7835,7835,paypal,PAID,669.94,2024-07-21 20:40:11
7836,7836,mobile_money,paid,637.21,2026-02-16 14:10:19
7837,7837,bank_transfer,success,1195.50,2024-03-30 06:21:25
7838,7838,bank_transfer,PAID,662.66,2025-12-07 08:23:32
7839,7839,bank_transfer,paid,673.98,2025-12-05 11:18:14
7840,7840,paypal,PAID,400.35,2026-03-30 03:21:06
7841,7841,mobile_money,refund,248.92,2025-07-05 12:26:29
7842,7842,card,paid,260.02,2025-06-05 16:42:30
7843,7843,bank_transfer,paid,499.64,2024-07-08 05:58:19
7844,7844,bank_transfer,paid,304.74,2025-08-08 06:22:05
7845,7845,mobile_money,success,1466.26,2025-07-17 11:30:48
7846,7846,mobile_money,paid,85.44,2024-05-08 00:59:06
7847,7847,paypal,paid,1226.14,2024-05-31 03:55:00
7848,7848,bank_transfer,PAID,1304.16,2025-05-22 10:27:29
7849,7849,mobile_money,PAID,469.59,2024-03-05 10:59:12
7850,7850,mobile_money,success,718.81,2024-09-15 11:32:46
7851,7851,card,refunded,364.96,2024-05-15 08:01:19
7852,7852,mobile_money,paid,1327.49,2026-01-15 07:24:48
7853,7853,mobile_money,paid,1110.23,2024-03-20 21:16:27
7854,7854,mobile_money,paid,1052.29,2024-06-02 07:23:39
7855,7855,bank_transfer,success,223.04,2025-09-05 23:13:03
7856,7856,paypal,success,1067.23,2025-04-30 11:11:36
7857,7857,mobile_money,paid,286.89,2026-01-19 17:38:56
7858,7858,mobile_money,paid,225.08,2025-02-26 21:06:56
7859,7859,paypal,success,298.99,2025-06-08 08:19:08
7860,7860,bank_transfer,PAID,596.43,2024-09-25 20:01:18
7861,7861,mobile_money,paid,1007.63,2025-03-25 21:15:01
7862,7862,paypal,PAID,735.93,2024-08-10 22:08:22
7863,7863,bank_transfer,PAID,235.22,2025-04-11 23:59:39
7864,7864,card,PAID,260.19,2024-07-19 05:21:51
7865,7865,mobile_money,PAID,1241.29,2024-06-23 15:08:49
7866,7866,bank_transfer,declined,0.00,2025-01-08 17:48:23
7867,7867,paypal,success,473.94,2024-06-26 10:30:36
7868,7868,paypal,pending,0.00,2025-12-17 21:52:46
7869,7869,card,paid,503.93,2024-07-30 03:00:32
7870,7870,bank_transfer,paid,325.35,2024-10-15 05:34:24
7871,7871,bank_transfer,paid,258.56,2025-03-06 12:10:20
7872,7872,card,PAID,109.79,2025-09-21 12:57:01
7873,7873,mobile_money,refunded,1311.90,2025-03-10 15:35:22
7874,7874,paypal,success,1115.15,2024-03-23 02:08:51
7875,7875,bank_transfer,PAID,382.18,2024-12-14 10:01:31
7876,7876,card,PAID,344.44,2025-05-27 07:49:20
7877,7877,bank_transfer,success,595.94,2024-09-08 16:49:11
7878,7878,paypal,failed,0.00,2024-01-12 09:43:02
7879,7879,card,success,296.58,2025-11-30 10:54:31
7880,7880,card,paid,1614.21,2025-01-25 09:30:40
7881,7881,card,paid,787.20,2024-11-28 23:37:38
7882,7882,mobile_money,success,462.78,2025-02-02 22:29:14
7883,7883,card,paid,481.32,2024-11-21 18:33:37
7884,7884,bank_transfer,success,1751.23,2025-09-12 15:47:09
7885,7885,paypal,PAID,258.74,2024-06-29 00:12:02
7886,7886,paypal,PAID,1911.89,2024-03-23 14:12:45
7887,7887,bank_transfer,pending,0.00,2026-01-26 22:07:29
7888,7888,mobile_money,paid,549.04,2025-06-08 13:57:00
7889,7889,bank_transfer,PAID,424.29,2025-06-03 08:25:46
7890,7890,card,paid,163.26,2024-02-28 08:06:31
7891,7891,card,pending,0.00,2025-07-17 03:50:11
7892,7892,bank_transfer,success,1823.05,2025-01-22 09:49:35
7893,7893,card,success,306.30,2025-07-08 23:10:03
7894,7894,mobile_money,paid,754.92,2026-02-15 03:03:06
7895,7895,bank_transfer,PAID,1529.11,2025-02-26 07:48:17
7896,7896,card,success,1195.97,2025-01-14 17:38:47
7897,7897,bank_transfer,paid,1068.19,2025-08-05 16:22:40
7898,7898,paypal,success,151.79,2025-10-19 00:31:32
7899,7899,mobile_money,pending,0.00,2024-06-27 01:23:11
7900,7900,paypal,paid,275.50,2025-06-30 23:54:47
7901,7901,mobile_money,refunded,1534.05,2025-03-08 16:16:29
7902,7902,card,PAID,410.56,2024-03-07 14:53:13
7903,7903,card,paid,167.69,2024-10-07 15:28:06
7904,7904,bank_transfer,failed,0.00,2025-04-14 05:05:00
7905,7905,card,failed,0.00,2024-11-19 10:13:05
7906,7906,bank_transfer,success,616.35,2025-06-07 17:44:29
7907,7907,card,success,704.88,2026-03-29 18:45:29
7908,7908,bank_transfer,success,191.27,2024-01-16 23:35:42
7909,7909,paypal,PAID,788.26,2024-06-12 02:08:13
7910,7910,bank_transfer,paid,2865.97,2025-05-17 06:58:14
7911,7911,bank_transfer,success,794.07,2024-03-08 18:41:46
7912,7912,paypal,failed,0.00,2024-03-13 06:37:03
7913,7913,card,refunded,889.69,2024-03-13 01:21:09
7914,7914,bank_transfer,PAID,935.15,2025-07-11 17:24:03
7915,7915,paypal,PAID,286.84,2025-01-23 06:27:17
7916,7916,mobile_money,paid,611.23,2024-01-26 19:54:41
7917,7917,mobile_money,PAID,432.60,2025-09-24 11:15:53
7918,7918,bank_transfer,paid,394.45,2025-05-20 19:55:51
7919,7919,bank_transfer,success,1395.52,2026-01-06 04:36:24
7920,7920,mobile_money,PAID,2005.82,2024-12-29 16:23:48
7921,7921,bank_transfer,paid,1749.32,2026-01-25 05:43:05
7922,7922,card,declined,0.00,2024-09-12 03:44:04
7923,7923,bank_transfer,paid,87.54,2025-07-21 12:51:45
7924,7924,mobile_money,paid,2117.93,2024-02-29 12:15:27
7925,7925,bank_transfer,paid,108.58,2024-03-09 14:58:07
7926,7926,bank_transfer,refund,1193.31,2024-03-10 23:14:11
7927,7927,paypal,paid,1371.42,2025-01-28 21:06:10
7928,7928,bank_transfer,PAID,2730.22,2024-10-04 17:43:09
7929,7929,card,paid,47.74,2025-06-02 09:20:12
7930,7930,bank_transfer,PAID,1716.10,2025-02-15 22:44:06
7931,7931,mobile_money,paid,586.10,2025-08-16 09:39:23
7932,7932,mobile_money,paid,511.81,2026-02-23 12:51:45
7933,7933,mobile_money,PAID,376.03,2024-12-06 17:41:44
7934,7934,mobile_money,paid,1568.95,2024-01-17 10:06:52
7935,7935,bank_transfer,success,515.34,2024-09-13 09:52:44
7936,7936,mobile_money,PAID,789.13,2024-01-29 22:28:04
7937,7937,mobile_money,success,878.76,2024-08-04 05:04:20
7938,7938,card,paid,1279.04,2025-02-02 09:48:18
7939,7939,mobile_money,paid,2287.64,2025-06-22 00:28:06
7940,7940,paypal,paid,1252.84,2026-03-11 11:00:07
7941,7941,mobile_money,paid,421.74,2025-07-19 01:56:56
7942,7942,bank_transfer,pending,0.00,2025-07-21 01:08:53
7943,7943,paypal,paid,387.59,2025-01-20 12:53:44
7944,7944,mobile_money,paid,572.93,2025-07-04 22:00:07
7945,7945,bank_transfer,paid,1053.91,2025-07-01 06:39:01
7946,7946,paypal,pending,0.00,2024-08-19 07:58:26
7947,7947,card,pending,0.00,2026-02-02 20:29:32
7948,7948,card,pending,0.00,2026-03-06 20:05:56
7949,7949,card,paid,555.75,2025-10-15 21:34:42
7950,7950,card,success,1093.39,2026-02-15 13:52:46
7951,7951,mobile_money,paid,1135.73,2026-01-22 13:18:30
7952,7952,card,PAID,106.83,2025-01-22 21:11:24
7953,7953,bank_transfer,PAID,255.85,2024-10-16 12:25:27
7954,7954,card,paid,254.82,2025-06-04 00:30:34
7955,7955,paypal,success,1157.59,2025-11-25 15:51:42
7956,7956,card,pending,0.00,2024-12-17 21:54:04
7957,7957,paypal,success,750.87,2025-08-14 07:22:49
7958,7958,mobile_money,PAID,524.02,2024-05-20 05:16:09
7959,7959,paypal,PAID,63.09,2024-03-22 20:35:06
7960,7960,bank_transfer,pending,0.00,2024-06-23 16:45:32
7961,7961,mobile_money,paid,725.02,2025-03-08 07:21:00
7962,7962,mobile_money,PAID,28.33,2025-03-28 09:55:34
7963,7963,card,refund,899.49,2026-03-06 19:20:16
7964,7964,card,declined,0.00,2025-02-14 20:50:12
7965,7965,mobile_money,PAID,1396.56,2024-08-13 06:18:02
7966,7966,paypal,success,236.80,2024-10-14 07:56:50
7967,7967,paypal,PAID,41.11,2025-01-01 22:30:20
7968,7968,paypal,pending,0.00,2024-08-05 22:40:20
7969,7969,card,paid,544.58,2025-10-04 07:12:38
7970,7970,mobile_money,paid,790.09,2024-08-03 01:56:03
7971,7971,card,pending,0.00,2024-11-11 22:58:10
7972,7972,paypal,success,1335.66,2025-02-05 02:00:09
7973,7973,card,paid,1433.81,2025-10-14 06:18:50
7974,7974,bank_transfer,paid,659.39,2024-01-17 23:51:52
7975,7975,card,paid,1122.94,2026-02-04 14:40:55
7976,7976,card,paid,1038.86,2025-01-16 18:48:44
7977,7977,paypal,paid,284.86,2025-08-14 07:20:16
7978,7978,card,paid,54.89,2025-05-22 04:52:02
7979,7979,card,success,62.07,2024-12-13 20:43:07
7980,7980,bank_transfer,PAID,622.07,2025-05-19 05:08:07
7981,7981,paypal,paid,286.56,2025-12-12 15:19:51
7982,7982,card,success,1283.35,2025-07-24 03:32:11
7983,7983,card,pending,0.00,2024-12-10 08:41:30
7984,7984,bank_transfer,PAID,1684.99,2026-01-30 22:01:55
7985,7985,mobile_money,PAID,1232.17,2026-03-20 17:20:59
7986,7986,paypal,paid,610.95,2025-02-13 19:44:33
7987,7987,card,success,2059.55,2025-09-19 17:45:04
7988,7988,card,paid,952.12,2024-10-10 01:05:10
7989,7989,mobile_money,PAID,499.39,2025-01-05 21:48:13
7990,7990,paypal,paid,743.86,2024-01-08 12:24:15
7991,7991,mobile_money,paid,195.24,2026-03-27 04:44:00
7992,7992,bank_transfer,PAID,611.70,2025-07-23 00:32:18
7993,7993,paypal,pending,0.00,2024-10-09 06:57:25
7994,7994,mobile_money,PAID,1875.82,2024-09-23 06:00:24
7995,7995,bank_transfer,paid,228.25,2024-04-29 22:12:45
7996,7996,paypal,success,300.63,2024-06-17 04:41:33
7997,7997,paypal,paid,381.49,2025-12-23 13:35:26
7998,7998,card,success,2432.05,2025-10-04 06:52:21
7999,7999,paypal,refunded,581.14,2024-12-16 20:03:14
8000,8000,card,PAID,44.00,2025-01-05 15:34:53
8001,8001,bank_transfer,paid,1385.77,2024-08-04 13:21:13
8002,8002,card,PAID,651.02,2024-11-30 14:41:08
8003,8003,paypal,paid,739.62,2025-10-13 19:34:31
8004,8004,bank_transfer,success,234.03,2024-08-16 15:00:41
8005,8005,paypal,paid,430.04,2024-11-23 13:02:46
8006,8006,card,success,388.07,2024-03-15 01:06:11
8007,8007,card,PAID,2139.81,2026-03-06 06:44:17
8008,8008,card,PAID,743.88,2025-07-24 06:54:42
8009,8009,mobile_money,success,9.50,2024-02-01 13:26:13
8010,8010,bank_transfer,pending,0.00,2025-01-25 06:14:44
8011,8011,paypal,PAID,73.07,2024-12-20 12:45:32
8012,8012,mobile_money,PAID,1095.67,2024-07-10 18:12:28
8013,8013,paypal,success,1014.43,2026-02-15 01:55:52
8014,8014,mobile_money,success,414.37,2025-05-22 23:06:01
8015,8015,bank_transfer,success,355.10,2025-07-30 15:39:01
8016,8016,bank_transfer,success,360.77,2025-09-03 01:50:39
8017,8017,card,success,1621.00,2025-09-28 08:47:21
8018,8018,card,success,446.77,2024-05-14 04:26:41
8019,8019,bank_transfer,paid,832.17,2024-04-08 03:54:06
8020,8020,mobile_money,paid,775.19,2026-03-17 06:01:58
8021,8021,paypal,declined,0.00,2024-06-07 10:44:14
8022,8022,card,paid,699.66,2024-08-14 16:38:54
8023,8023,card,success,523.68,2025-08-21 03:24:52
8024,8024,bank_transfer,paid,1059.04,2025-03-01 16:36:22
8025,8025,bank_transfer,failed,0.00,2024-12-28 02:27:40
8026,8026,card,PAID,2139.84,2026-03-05 09:40:18
8027,8027,bank_transfer,success,559.31,2025-03-03 22:01:30
8028,8028,mobile_money,paid,220.70,2025-12-05 11:52:28
8029,8029,bank_transfer,success,388.92,2024-02-29 15:55:50
8030,8030,card,PAID,326.75,2025-09-26 22:19:48
8031,8031,paypal,PAID,915.28,2024-03-25 07:00:24
8032,8032,mobile_money,refunded,1091.47,2024-05-03 12:12:55
8033,8033,card,success,98.27,2024-10-02 08:17:00
8034,8034,bank_transfer,paid,66.83,2025-11-09 09:16:51
8035,8035,card,PAID,2561.66,2025-06-26 19:48:18
8036,8036,bank_transfer,success,152.49,2024-05-04 09:12:09
8037,8037,mobile_money,success,166.73,2024-06-04 09:33:46
8038,8038,card,failed,0.00,2025-03-02 11:23:07
8039,8039,mobile_money,PAID,91.46,2025-08-16 22:35:09
8040,8040,card,paid,416.95,2025-11-26 07:09:17
8041,8041,card,pending,0.00,2025-03-25 18:06:17
8042,8042,card,refunded,848.27,2025-03-14 20:12:55
8043,8043,mobile_money,PAID,2504.94,2024-07-13 00:33:55
8044,8044,paypal,success,1031.23,2024-04-30 22:03:54
8045,8045,mobile_money,success,420.86,2025-06-19 23:08:07
8046,8046,card,PAID,1070.05,2026-02-26 11:40:02
8047,8047,card,success,703.08,2024-02-02 11:03:28
8048,8048,card,success,434.29,2024-07-22 22:52:58
8049,8049,mobile_money,PAID,818.09,2025-01-10 15:28:18
8050,8050,paypal,success,408.73,2025-10-02 09:32:10
8051,8051,paypal,PAID,308.86,2024-12-02 09:41:48
8052,8052,bank_transfer,PAID,883.01,2025-11-03 11:38:05
8053,8053,paypal,paid,396.69,2025-06-10 20:40:13
8054,8054,paypal,paid,344.27,2025-07-10 01:20:28
8055,8055,paypal,PAID,1122.30,2025-05-30 15:12:24
8056,8056,bank_transfer,success,1959.44,2024-02-29 06:47:36
8057,8057,mobile_money,paid,591.32,2025-03-07 09:09:10
8058,8058,mobile_money,success,88.40,2025-12-26 01:20:38
8059,8059,card,paid,319.19,2025-09-08 18:58:59
8060,8060,card,PAID,2218.62,2025-09-18 01:52:51
8061,8061,card,paid,1741.79,2024-08-29 21:15:36
8062,8062,paypal,PAID,804.09,2025-05-14 00:36:23
8063,8063,bank_transfer,PAID,184.81,2024-03-26 14:43:22
8064,8064,paypal,success,1391.21,2025-11-29 03:01:24
8065,8065,paypal,success,32.31,2025-06-18 03:24:54
8066,8066,bank_transfer,paid,40.44,2024-05-23 06:51:26
8067,8067,paypal,success,127.46,2024-07-23 17:58:22
8068,8068,card,success,175.86,2024-12-21 00:39:23
8069,8069,mobile_money,success,1222.68,2024-01-19 10:30:27
8070,8070,paypal,paid,1125.29,2024-11-10 15:13:34
8071,8071,mobile_money,success,216.20,2024-03-18 09:55:08
8072,8072,mobile_money,paid,243.90,2025-09-12 20:18:43
8073,8073,card,paid,2430.51,2024-12-06 12:04:59
8074,8074,bank_transfer,PAID,2787.29,2025-09-05 06:46:59
8075,8075,paypal,PAID,834.27,2025-01-03 02:01:57
8076,8076,card,success,295.75,2024-12-10 05:33:42
8077,8077,card,PAID,103.64,2024-04-24 12:19:51
8078,8078,card,paid,1219.77,2026-03-15 22:28:23
8079,8079,card,pending,0.00,2025-05-18 17:13:43
8080,8080,mobile_money,declined,0.00,2025-08-30 19:51:02
8081,8081,bank_transfer,PAID,191.49,2025-01-30 01:50:34
8082,8082,paypal,PAID,817.52,2026-02-20 00:20:13
8083,8083,card,success,237.89,2024-06-24 06:53:25
8084,8084,card,success,393.56,2025-01-02 01:03:26
8085,8085,card,PAID,1006.89,2025-11-08 08:28:23
8086,8086,mobile_money,success,1475.10,2026-02-10 12:44:25
8087,8087,mobile_money,paid,89.38,2025-06-24 07:57:04
8088,8088,bank_transfer,success,863.87,2025-07-20 12:43:13
8089,8089,bank_transfer,paid,667.10,2026-02-23 13:49:32
8090,8090,bank_transfer,refund,1277.06,2024-03-12 05:22:57
8091,8091,paypal,PAID,418.80,2024-06-24 18:46:01
8092,8092,paypal,PAID,197.73,2025-10-27 14:27:55
8093,8093,card,success,321.71,2024-08-06 06:39:37
8094,8094,card,refunded,338.08,2024-09-19 19:01:35
8095,8095,card,paid,508.63,2024-02-07 21:11:25
8096,8096,bank_transfer,paid,1492.77,2024-11-04 04:46:39
8097,8097,card,PAID,788.54,2024-11-04 22:45:35
8098,8098,bank_transfer,declined,0.00,2025-10-24 16:22:54
8099,8099,card,success,846.77,2024-05-04 18:25:26
8100,8100,mobile_money,PAID,1019.39,2024-03-02 05:16:37
8101,8101,card,success,1235.52,2026-02-22 19:20:49
8102,8102,paypal,PAID,1840.26,2025-04-30 11:21:55
8103,8103,mobile_money,paid,217.38,2025-10-19 21:40:46
8104,8104,mobile_money,PAID,165.06,2024-09-04 16:23:46
8105,8105,card,paid,407.17,2024-08-28 12:49:11
8106,8106,paypal,paid,933.18,2025-06-21 04:52:54
8107,8107,card,success,750.02,2026-01-28 01:58:37
8108,8108,paypal,paid,378.22,2024-09-06 19:35:42
8109,8109,paypal,success,236.60,2024-06-14 02:10:46
8110,8110,mobile_money,paid,856.36,2025-07-28 01:14:26
8111,8111,mobile_money,PAID,206.89,2026-01-24 06:08:53
8112,8112,card,PAID,1173.36,2025-03-20 01:25:01
8113,8113,mobile_money,PAID,1397.50,2026-02-04 07:03:45
8114,8114,bank_transfer,PAID,242.25,2025-02-27 06:16:56
8115,8115,card,paid,752.70,2025-06-07 17:41:55
8116,8116,bank_transfer,success,462.18,2025-11-24 05:34:00
8117,8117,paypal,success,1598.71,2024-05-17 13:55:05
8118,8118,mobile_money,paid,561.24,2024-01-05 20:06:17
8119,8119,paypal,paid,464.58,2024-10-08 17:49:28
8120,8120,paypal,PAID,307.35,2024-04-09 16:59:58
8121,8121,card,PAID,377.39,2025-04-27 20:14:39
8122,8122,bank_transfer,success,480.53,2026-02-13 06:18:29
