order_id,customer_id,order_date,order_status,payment_status,shipping_region_id,total_amount
6369,1597,2025-03-18 04:00:58,completed,success,3,1496.97
6370,804,2025-08-01 20:05:03,completed,success,10,1569.86
6371,1483,2025-12-05 17:49:29,completed,PAID,3,593.43
6372,2132,2025-08-24 04:22:09,completed,success,14,740.74
6373,2137,2025-08-05 08:13:11,completed,PAID,7,289.42
6374,799,2024-02-21 19:42:54,pending,pending,2,458.28
6375,198,2025-09-03 06:20:17,completed,success,8,1870.30
6376,413,2024-05-03 15:23:30,SUCCESS,PAID,16,816.84
6377,684,2025-07-18 06:34:35,completed,paid,13,10.67
6378,1257,2024-12-09 07:30:54,completed,PAID,13,1321.92
6379,1763,2025-11-29 09:12:38,completed,success,3,1222.56
6380,419,2025-04-10 03:59:03,completed,success,3,420.94
6381,952,2024-03-30 04:05:23,completed,success,16,693.18
6382,1035,2025-09-25 22:13:57,cancelled,declined,4,348.95
6383,1885,2024-12-13 10:31:32,completed,PAID,6,652.01
6384,1966,2025-04-16 22:54:35,completed,paid,10,1259.40
6385,1042,2025-08-01 22:36:26,completed,paid,15,443.37
6386,204,2025-06-16 17:36:47,completed,success,11,1493.44
6387,891,2025-01-14 10:44:50,completed,PAID,14,236.98
6388,2052,2024-11-01 14:22:49,completed,PAID,6,1742.96
6389,1784,2024-03-17 23:25:03,completed,success,4,63.88
6390,1787,2024-10-15 08:26:37,completed,PAID,14,660.05
6391,822,2024-09-14 12:30:59,completed,paid,3,855.62
6392,877,2025-08-25 23:31:05,cancelled,declined,1,753.44
6393,1420,2025-11-29 16:06:05,completed,PAID,3,370.93
6394,515,2024-08-12 17:36:29,completed,paid,16,878.20
6395,352,2024-09-01 14:11:41,completed,PAID,3,300.40
6396,363,2025-04-01 09:56:27,completed,success,12,1417.37
6397,2187,2025-09-23 17:59:04,completed,success,10,448.78
6398,39,2024-12-17 17:25:07,completed,success,6,824.79
6399,1403,2024-02-05 16:46:05,completed,paid,9,324.64
6400,874,2025-04-03 10:27:47,returned,refunded,2,144.73
6401,1101,2025-09-30 19:46:16,Complete,success,7,296.34
6402,2159,2024-12-11 17:55:18,completed,PAID,8,998.04
6403,1302,2024-04-27 05:08:53,completed,paid,10,504.96
6404,1574,2026-01-01 20:23:49,completed,paid,7,1388.55
6405,36,2025-12-04 17:49:40,completed,paid,7,873.39
6406,1586,2024-12-25 03:22:14,completed,PAID,12,418.15
6407,927,2025-11-15 07:19:18,completed,paid,8,650.44
6408,557,2024-03-22 11:56:55,completed,paid,7,390.56
6409,1068,2024-01-26 17:39:26,completed,paid,6,1081.63
6410,2141,2025-09-06 02:32:37,completed,PAID,16,1009.97
6411,1111,2024-12-02 10:55:23,completed,PAID,10,276.70
6412,297,2024-01-15 21:41:38,completed,success,5,1829.10
6413,564,2024-10-20 06:44:52,pending,pending,7,1547.48
6414,2181,2026-03-10 22:07:12,completed,PAID,3,1615.71
6415,1749,2024-12-05 00:39:40,completed,success,10,126.77
6416,1012,2025-03-26 20:21:06,completed,success,14,403.15
6417,911,2024-01-22 09:21:13,completed,PAID,11,318.78
6418,566,2025-08-12 03:43:39,completed,PAID,2,1761.51
6419,1972,2024-01-21 10:40:23,cancelled,declined,15,770.46
6420,720,2025-08-28 02:43:07,completed,paid,7,391.25
6421,1181,2024-11-25 13:23:02,completed,paid,6,936.42
6422,859,2026-01-06 23:42:00,pending,pending,5,365.88
6423,1893,2024-05-27 07:03:15,completed,paid,2,642.26
6424,151,2026-01-14 05:14:39,completed,paid,5,682.18
6425,2107,2024-10-18 20:26:18,completed,success,5,1779.37
6426,638,2024-10-11 02:59:00,completed,paid,13,1090.99
6427,746,2025-01-22 11:42:20,Complete,success,12,182.15
6428,1357,2025-12-03 17:21:53,completed,paid,3,287.28
6429,1985,2024-01-15 17:10:25,completed,success,5,540.77
6430,675,2024-08-05 23:53:06,completed,success,9,900.78
6431,1132,2024-02-23 21:58:18,completed,success,10,1262.92
6432,205,2024-03-07 21:45:50,completed,paid,4,470.61
6433,1915,2025-01-31 00:44:25,completed,success,14,2170.38
6434,939,2025-06-23 19:24:18,completed,paid,12,426.76
6435,1622,2024-03-01 02:52:09,completed,PAID,12,251.88
6436,1328,2024-12-09 09:13:33,completed,success,14,386.06
6437,329,2025-09-23 08:18:29,completed,PAID,4,41.13
6438,806,2025-11-08 09:44:20,completed,success,1,360.04
6439,2061,2025-11-01 14:40:39,completed,PAID,1,240.33
6440,1609,2025-01-24 10:17:59,completed,paid,2,1904.59
6441,1022,2024-08-24 05:08:06,completed,paid,14,85.71
6442,1301,2025-10-19 00:50:57,cancelled,declined,15,132.98
6443,1745,2025-06-28 16:44:19,completed,paid,12,716.81
6444,904,2025-11-24 00:09:24,completed,PAID,9,1238.16
6445,1571,2025-06-02 08:35:30,completed,success,12,188.76
6446,1360,2025-01-13 21:07:58,completed,success,4,1341.79
6447,18,2024-11-27 09:32:37,completed,PAID,15,860.29
6448,535,2024-12-14 13:58:04,completed,success,9,1060.82
6449,988,2025-12-28 09:04:01,completed,paid,16,1105.16
6450,300,2025-12-28 17:12:54,completed,paid,10,408.08
6451,1690,2024-07-22 02:49:19,Complete,success,1,351.09
6452,1412,2024-09-26 09:03:13,completed,PAID,4,428.65
6453,360,2025-07-21 22:35:08,pending,pending,7,162.75
6454,1706,2025-01-06 22:33:28,completed,paid,10,1254.48
6455,1787,2025-09-20 19:33:57,completed,PAID,14,408.66
6456,36,2025-12-18 10:39:15,completed,PAID,7,373.56
6457,2112,2025-01-22 21:30:59,completed,success,16,210.04
6458,2173,2024-06-25 11:05:56,completed,success,7,1165.24
6459,831,2024-12-27 13:29:12,completed,PAID,4,93.30
6460,1315,2024-04-21 19:34:03,completed,PAID,13,1230.16
6461,1219,2025-07-03 18:21:01,completed,paid,11,435.65
6462,1876,2025-03-25 20:37:59,completed,paid,3,436.03
6463,133,2024-05-03 08:09:11,SUCCESS,paid,6,366.75
6464,1541,2025-01-11 21:55:14,completed,paid,8,447.99
6465,1312,2026-03-10 11:16:47,SUCCESS,success,9,773.56
6466,1352,2026-01-13 06:00:20,completed,paid,9,562.88
6467,20,2025-11-23 23:10:54,completed,PAID,13,1536.50
6468,1116,2024-06-11 09:53:51,completed,paid,14,1263.33
6469,30,2026-02-23 03:54:12,completed,PAID,8,819.99
6470,1609,2024-03-03 22:47:05,completed,PAID,2,1828.18
6471,1915,2025-09-18 15:00:55,completed,PAID,14,37.40
6472,205,2026-01-05 07:47:45,SUCCESS,PAID,4,419.20
6473,128,2024-06-20 17:53:43,returned,refunded,6,2306.79
6474,731,2024-01-16 06:30:23,Complete,success,13,1586.99
6475,44,2024-07-20 08:01:28,pending,pending,11,344.49
6476,1577,2025-07-15 19:30:12,completed,PAID,9,1130.34
6477,354,2026-03-30 11:42:27,completed,PAID,7,1374.55
6478,264,2024-03-26 01:31:03,completed,success,4,521.72
6479,959,2024-02-28 11:33:00,completed,success,9,99.99
6480,1201,2024-07-05 05:55:19,pending,pending,3,749.37
6481,526,2025-09-14 21:01:54,SUCCESS,success,11,90.68
6482,2051,2025-01-04 17:03:26,completed,paid,1,787.98
6483,835,2024-03-04 16:18:20,completed,paid,3,331.53
6484,1830,2026-02-24 20:57:29,completed,PAID,16,191.04
6485,53,2024-01-21 03:31:59,completed,success,12,553.79
6486,359,2024-12-07 01:41:14,completed,paid,7,116.02
6487,602,2026-03-16 15:39:44,completed,paid,16,1652.26
6488,1901,2024-09-12 16:19:25,completed,success,14,239.50
6489,391,2025-06-06 11:14:37,completed,paid,10,881.25
6490,1693,2025-11-24 15:29:59,completed,PAID,11,12.69
6491,2073,2025-07-26 08:40:47,completed,success,13,991.36
6492,1396,2024-01-28 14:31:45,Complete,paid,16,1059.58
6493,421,2025-09-16 11:51:58,completed,paid,11,752.67
6494,1682,2024-07-02 03:22:08,completed,paid,3,140.49
6495,1695,2025-06-08 09:10:53,completed,paid,13,1942.32
6496,980,2024-05-15 02:48:39,completed,success,4,105.56
6497,1137,2025-10-02 22:31:43,completed,paid,1,60.87
6498,781,2026-01-30 11:42:50,pending,pending,4,553.29
6499,1925,2025-11-26 07:43:09,completed,PAID,14,185.18
6500,2124,2024-08-31 22:16:39,completed,paid,10,2109.72
6501,191,2024-04-17 13:45:43,completed,paid,2,714.93
6502,254,2025-09-09 06:07:56,completed,success,2,811.02
6503,1997,2025-12-22 15:02:02,completed,PAID,5,1029.87
6504,1493,2024-06-20 05:25:53,completed,success,16,338.16
6505,1413,2024-12-22 16:54:53,completed,success,6,570.51
6506,780,2025-05-09 05:29:59,completed,paid,11,824.25
6507,683,2024-04-27 18:16:09,completed,PAID,8,875.84
6508,1168,2024-08-15 13:04:56,completed,success,2,469.19
6509,1120,2024-09-16 18:52:34,completed,success,15,909.78
6510,1599,2024-07-05 09:28:07,completed,PAID,2,155.14
6511,485,2024-05-24 23:56:26,completed,paid,15,1438.80
6512,685,2024-01-14 10:41:39,completed,success,2,308.65
6513,2038,2024-07-27 02:33:13,Complete,paid,14,1821.19
6514,862,2026-01-19 02:24:00,cancelled,failed,15,1551.08
6515,92,2024-07-09 16:17:05,completed,success,9,416.05
6516,859,2024-06-13 03:26:33,completed,paid,5,1588.70
6517,1161,2025-10-04 13:54:04,completed,PAID,6,428.35
6518,945,2024-04-08 18:50:07,cancelled,failed,15,123.50
6519,1881,2025-05-21 17:48:34,completed,success,15,621.06
6520,416,2024-10-09 19:05:27,completed,paid,13,872.44
6521,2135,2025-09-23 07:44:15,completed,PAID,10,931.65
6522,1188,2025-07-01 02:49:50,completed,paid,13,1048.12
6523,927,2025-04-28 20:54:00,completed,success,8,532.52
6524,2013,2025-01-11 12:50:51,completed,success,3,383.17
6525,1191,2024-06-15 21:29:49,completed,paid,6,77.22
6526,1737,2026-02-22 02:05:13,completed,PAID,15,720.74
6527,1238,2024-01-06 13:32:40,completed,paid,7,242.73
6528,1854,2025-03-02 23:46:39,Complete,PAID,6,179.59
6529,1782,2026-02-11 00:36:36,returned,refund,11,958.37
6530,102,2024-02-28 12:49:25,completed,success,2,376.34
6531,646,2025-09-17 12:33:32,completed,PAID,5,1270.82
6532,568,2024-09-17 04:07:45,completed,paid,4,624.92
6533,1128,2024-09-10 11:07:11,returned,refunded,10,460.20
6534,1768,2024-10-24 07:31:46,completed,PAID,11,1767.36
6535,284,2025-01-01 16:01:58,completed,paid,9,816.56
6536,1397,2025-08-06 09:53:26,completed,PAID,9,1220.90
6537,1246,2024-11-22 05:59:06,returned,refund,14,577.03
6538,1646,2025-03-31 12:24:26,completed,success,14,256.23
6539,428,2024-12-13 10:12:30,completed,PAID,4,436.70
6540,1022,2025-12-26 06:22:36,completed,success,14,174.57
6541,1821,2025-08-26 11:36:24,returned,refunded,4,410.89
6542,297,2024-04-09 20:28:30,cancelled,failed,5,79.38
6543,1030,2025-04-18 13:43:25,completed,PAID,8,77.22
6544,725,2025-12-13 15:49:03,Complete,PAID,1,488.97
6545,344,2026-01-13 05:51:45,completed,PAID,8,1463.32
6546,969,2024-02-16 06:20:30,completed,PAID,16,350.56
6547,79,2024-11-30 21:24:21,completed,success,16,685.97
6548,1411,2024-12-13 16:55:50,Complete,paid,6,2206.81
6549,1487,2025-09-09 14:32:39,completed,paid,8,1742.51
6550,1558,2025-11-05 13:19:56,completed,paid,11,876.63
6551,118,2024-12-13 05:27:27,completed,paid,10,1209.69
6552,316,2024-11-17 15:04:08,completed,PAID,2,2710.69
6553,1073,2024-01-28 07:58:29,completed,success,3,1743.65
6554,439,2025-01-25 20:09:14,completed,paid,13,1278.89
6555,1355,2025-03-17 03:03:18,completed,success,15,904.03
6556,1767,2024-06-26 02:00:25,completed,paid,1,162.62
6557,1219,2025-03-10 22:15:18,cancelled,declined,11,24.64
6558,513,2026-02-11 03:42:22,completed,paid,15,1299.93
6559,2075,2024-10-25 20:07:56,Complete,PAID,4,1038.10
6560,762,2024-01-10 18:38:56,Complete,paid,8,656.81
6561,1480,2024-05-27 12:51:44,completed,paid,10,246.53
6562,464,2025-06-27 22:25:44,completed,PAID,5,23.87
6563,1284,2024-06-25 09:43:44,completed,PAID,8,1271.73
6564,886,2025-11-12 00:17:03,completed,success,11,967.08
6565,272,2025-07-30 12:27:39,completed,success,10,462.23
6566,810,2025-05-26 03:26:34,completed,paid,11,1965.40
6567,160,2024-07-28 21:21:15,completed,paid,16,406.77
6568,2072,2024-02-24 08:26:28,completed,success,1,21.76
6569,649,2024-07-31 07:54:31,completed,success,11,735.84
6570,29,2025-10-01 15:08:47,cancelled,declined,1,1759.40
6571,1575,2025-07-22 00:33:29,completed,paid,16,1573.81
6572,389,2025-05-10 04:35:41,completed,success,1,928.13
6573,256,2026-03-17 22:25:24,pending,pending,13,309.60
6574,1193,2024-11-27 18:10:55,completed,success,13,2108.64
6575,1984,2025-07-20 00:41:39,completed,success,8,170.12
6576,1144,2024-01-09 11:36:09,completed,paid,16,170.37
6577,13,2025-10-17 18:35:03,completed,PAID,9,1480.22
6578,1349,2025-10-06 01:28:17,completed,paid,14,1047.72
6579,484,2024-07-14 22:32:07,completed,paid,12,301.20
6580,2088,2025-05-01 17:34:04,completed,paid,14,153.86
6581,1700,2024-09-08 18:47:02,completed,paid,10,779.57
6582,2135,2024-07-26 08:15:22,completed,paid,10,27.24
6583,434,2024-08-26 06:37:07,completed,success,6,1151.41
6584,297,2024-06-13 10:07:09,completed,success,5,477.54
6585,1877,2024-10-10 19:15:05,completed,paid,7,382.80
6586,1993,2024-01-20 11:57:33,completed,PAID,13,532.08
6587,127,2025-03-05 13:09:19,completed,paid,9,1098.31
6588,1006,2024-11-27 08:49:41,completed,PAID,11,290.66
6589,2141,2026-01-01 06:44:20,completed,success,16,313.03
6590,1170,2024-11-25 04:47:36,completed,success,13,357.02
6591,1502,2026-02-21 08:26:27,completed,PAID,6,1073.99
6592,618,2024-01-31 01:36:51,completed,success,14,409.25
6593,1897,2025-04-03 19:24:19,completed,success,9,701.43
6594,1325,2024-12-08 14:35:22,completed,success,4,172.89
6595,888,2024-04-03 10:46:15,pending,pending,12,379.92
6596,349,2026-03-16 01:24:10,completed,success,7,29.33
6597,1688,2025-07-15 12:11:53,completed,success,10,229.02
6598,1637,2025-08-31 02:49:54,completed,paid,14,702.03
6599,1976,2024-12-11 15:40:39,completed,PAID,11,1175.77
6600,1127,2025-01-07 18:04:21,returned,refund,8,409.74
6601,415,2024-02-10 07:33:56,returned,refund,10,1525.98
6602,2087,2025-04-24 17:03:00,completed,PAID,11,699.64
6603,700,2024-07-30 14:38:14,completed,success,11,149.80
6604,1674,2024-07-04 20:11:03,completed,paid,2,596.38
6605,1644,2025-08-16 16:03:19,completed,success,10,53.23
6606,2006,2025-11-23 09:56:29,Complete,paid,5,824.00
6607,172,2025-07-28 17:44:57,completed,success,10,591.06
6608,1791,2025-05-17 05:17:01,completed,paid,5,1302.34
6609,357,2024-02-16 23:33:48,Complete,success,4,546.32
6610,1891,2025-02-28 22:04:24,completed,success,6,422.95
6611,670,2024-09-08 12:49:46,completed,success,16,912.80
6612,716,2025-04-14 13:12:49,completed,paid,13,404.53
6613,2059,2025-06-11 12:22:47,completed,paid,3,300.50
6614,1517,2024-03-16 18:42:07,completed,paid,3,134.60
6615,627,2025-07-03 17:12:52,completed,PAID,4,600.99
6616,64,2024-08-08 08:40:08,completed,PAID,16,1890.95
6617,1980,2026-03-20 23:35:12,returned,refund,12,1066.30
6618,1384,2025-02-16 04:36:58,completed,success,16,670.89
6619,1002,2024-05-13 15:43:22,Complete,paid,14,128.50
6620,1905,2026-03-25 01:09:04,completed,success,3,58.22
6621,875,2024-10-10 03:03:13,completed,paid,8,1227.62
6622,1177,2025-12-21 03:02:51,completed,paid,10,1935.33
6623,76,2026-03-11 04:19:34,completed,PAID,3,285.57
6624,981,2025-02-22 12:41:29,completed,success,1,952.40
6625,2012,2024-05-31 00:16:08,completed,paid,13,791.17
6626,1624,2025-03-29 08:15:44,returned,refunded,4,499.25
6627,354,2024-01-03 04:51:05,Complete,PAID,7,47.97
6628,1565,2024-06-18 14:46:55,completed,paid,11,257.58
6629,1684,2026-03-21 09:43:21,completed,success,8,383.76
6630,827,2024-03-08 22:24:53,completed,paid,4,830.77
6631,99,2024-02-22 21:41:54,completed,success,9,603.27
6632,1995,2025-07-14 23:50:17,completed,paid,16,874.82
6633,492,2026-01-18 07:30:36,completed,success,1,411.60
6634,1026,2026-02-17 07:11:33,completed,success,16,1800.27
6635,2013,2025-06-26 11:12:06,Complete,paid,3,1063.76
6636,101,2025-12-01 17:57:59,completed,PAID,12,215.43
6637,232,2024-11-20 20:09:50,completed,success,9,402.34
6638,1772,2026-02-21 04:55:59,completed,success,10,2268.22
6639,1680,2025-04-23 23:54:40,pending,pending,4,164.04
6640,707,2024-08-13 21:52:38,completed,PAID,12,293.00
6641,851,2025-07-05 13:32:42,completed,PAID,12,652.80
6642,177,2025-05-04 19:26:27,completed,success,5,202.33
6643,888,2025-05-13 02:21:29,completed,paid,12,705.74
6644,27,2025-08-06 22:31:07,cancelled,declined,12,1019.92
6645,593,2025-10-31 23:09:28,completed,success,9,521.22
6646,487,2026-02-11 07:44:50,completed,success,7,552.39
6647,758,2024-05-12 01:43:42,pending,pending,5,609.16
6648,167,2024-03-02 00:59:27,completed,success,13,562.24
6649,1739,2025-03-21 08:08:46,completed,success,7,638.58
6650,95,2024-05-23 00:13:01,completed,PAID,15,828.09
6651,1170,2026-01-04 06:55:02,cancelled,failed,13,703.59
6652,2022,2025-06-18 15:42:43,completed,paid,13,700.27
6653,1008,2026-02-14 04:16:02,Complete,paid,15,555.88
6654,1185,2025-02-18 23:31:02,completed,paid,16,702.92
6655,1245,2024-03-30 08:16:23,completed,paid,5,341.79
6656,1598,2024-01-25 09:31:35,completed,PAID,13,796.66
6657,363,2024-08-06 09:45:49,completed,success,12,280.23
6658,927,2024-09-07 02:11:11,completed,success,8,191.00
6659,1414,2025-02-23 02:49:06,completed,success,6,1777.51
6660,1344,2025-11-18 17:06:44,pending,pending,12,723.29
6661,1322,2024-08-22 09:57:09,pending,pending,4,838.53
6662,365,2025-06-24 12:53:35,cancelled,declined,6,1283.55
6663,588,2025-07-12 16:33:33,completed,PAID,4,238.12
6664,1219,2025-07-07 02:26:41,completed,PAID,11,394.70
6665,1049,2025-01-22 11:50:38,completed,success,11,434.12
6666,1535,2024-10-19 06:57:52,completed,paid,6,2220.84
6667,1706,2024-01-04 11:28:14,completed,PAID,10,2120.75
6668,1104,2026-01-30 18:37:54,completed,success,5,531.66
6669,787,2025-06-28 16:11:00,cancelled,failed,13,253.49
6670,1233,2025-04-28 02:56:30,SUCCESS,paid,2,675.91
6671,1668,2024-11-19 10:03:01,completed,PAID,15,481.86
6672,475,2025-04-19 12:50:17,completed,success,11,498.05
6673,2134,2025-06-06 16:33:12,cancelled,declined,2,1022.23
6674,1015,2024-10-10 09:15:41,Complete,paid,14,428.83
6675,1778,2025-08-16 19:20:57,completed,paid,7,225.11
6676,379,2024-08-21 19:08:33,completed,PAID,15,355.01
6677,2000,2024-04-12 16:13:21,completed,PAID,5,27.53
6678,1934,2026-03-05 15:18:16,completed,paid,6,624.69
6679,774,2024-06-13 14:35:20,Complete,success,5,208.12
6680,1874,2024-03-14 10:10:19,Complete,success,11,221.39
6681,447,2026-03-14 23:14:30,completed,success,8,628.11
6682,504,2024-09-30 06:25:48,completed,paid,10,128.48
6683,297,2026-01-10 01:17:23,completed,PAID,5,1273.82
6684,1654,2025-06-03 19:46:15,completed,paid,7,53.88
6685,2009,2024-04-28 03:03:53,completed,success,11,356.33
6686,1620,2025-11-20 01:06:44,completed,paid,11,312.87
6687,721,2025-08-07 09:19:41,completed,PAID,5,451.02
6688,1299,2025-03-01 18:44:35,completed,PAID,2,411.18
6689,1790,2024-08-13 02:52:29,completed,success,6,992.11
6690,1450,2025-08-31 00:21:25,completed,paid,16,416.36
6691,330,2026-02-17 15:11:38,completed,success,8,421.76
6692,966,2026-01-30 11:55:45,Complete,success,5,739.56
6693,72,2025-09-27 14:33:44,SUCCESS,PAID,10,447.41
6694,2131,2024-11-28 21:41:45,completed,PAID,15,940.66
6695,567,2025-06-04 13:19:19,pending,pending,2,844.17
6696,72,2025-03-17 23:59:47,completed,PAID,10,727.85
6697,958,2025-09-24 07:38:49,completed,paid,6,1466.12
6698,529,2024-04-22 13:13:55,completed,paid,1,506.73
6699,1233,2025-04-21 13:18:24,SUCCESS,success,2,674.58
6700,2170,2025-11-27 01:47:50,returned,refund,7,563.70
6701,958,2025-10-30 14:41:31,completed,paid,6,834.60
6702,67,2025-05-05 19:44:26,completed,paid,13,1349.03
6703,94,2025-06-09 07:05:13,completed,success,8,942.12
6704,2027,2024-05-18 19:39:36,completed,PAID,1,730.34
6705,226,2024-11-21 16:33:48,completed,success,13,711.80
6706,1719,2025-06-13 19:09:18,completed,success,14,826.78
6707,626,2024-12-23 13:33:21,completed,success,10,367.60
6708,2132,2025-10-06 21:25:24,completed,paid,14,239.60
6709,1680,2024-10-04 23:50:14,returned,refunded,4,1307.32
6710,179,2026-01-14 21:13:55,completed,success,16,131.60
6711,2121,2025-06-09 12:48:33,completed,success,2,256.90
6712,2039,2024-12-27 07:27:04,completed,success,10,1087.45
6713,1945,2024-01-04 18:52:46,completed,paid,6,936.65
6714,899,2025-01-07 14:19:51,completed,PAID,6,1125.28
6715,746,2026-03-30 08:48:09,completed,success,12,756.15
6716,1168,2024-03-24 05:59:49,completed,paid,2,434.26
6717,786,2024-09-14 19:21:28,completed,success,4,958.84
6718,995,2024-04-08 06:32:54,completed,PAID,9,551.05
6719,664,2025-06-03 18:13:36,completed,paid,4,314.18
6720,1557,2024-06-29 19:27:44,pending,pending,16,630.48
6721,1203,2024-10-11 21:51:03,completed,paid,11,351.32
6722,1964,2024-12-19 18:39:14,completed,success,1,1029.53
6723,109,2024-04-19 22:25:56,completed,PAID,7,88.87
6724,1404,2026-03-11 17:17:24,completed,PAID,6,561.86
6725,342,2024-10-16 06:14:15,completed,success,16,509.71
6726,1902,2024-03-24 01:18:46,completed,success,14,356.56
6727,290,2024-06-07 13:44:01,completed,paid,6,832.74
6728,1238,2026-01-04 14:53:56,completed,success,7,58.36
6729,1438,2025-02-05 06:43:59,completed,PAID,10,707.63
6730,731,2026-01-13 15:59:45,completed,PAID,13,654.16
6731,1731,2024-12-05 06:47:14,completed,paid,7,650.98
6732,493,2024-10-11 23:20:26,completed,success,3,675.82
6733,695,2025-11-13 18:07:30,completed,success,9,918.94
6734,1373,2026-01-15 06:46:43,SUCCESS,success,2,102.45
6735,825,2025-12-24 13:03:12,completed,paid,8,945.18
6736,1823,2025-06-25 15:21:42,completed,success,4,540.58
6737,1205,2024-11-07 03:00:45,completed,success,2,328.51
6738,1870,2024-02-04 20:36:31,completed,success,7,2588.72
6739,719,2025-07-12 22:49:59,completed,paid,3,1054.12
6740,61,2026-02-14 03:23:28,completed,PAID,3,818.49
6741,397,2026-03-21 20:32:50,completed,paid,13,1111.41
6742,1201,2024-04-30 23:00:13,completed,PAID,3,901.72
6743,1442,2025-12-11 11:03:13,completed,PAID,1,660.56
6744,395,2026-02-24 17:29:04,completed,success,8,2037.68
6745,375,2024-02-03 16:10:02,completed,PAID,12,2510.61
6746,298,2025-08-28 17:46:52,Complete,paid,4,504.54
6747,480,2024-02-26 18:20:06,returned,refunded,6,660.16
6748,1136,2024-02-21 23:32:29,completed,paid,8,443.06
6749,1753,2025-11-09 01:46:14,completed,PAID,16,699.31
6750,1269,2024-04-18 03:53:48,completed,PAID,16,1437.62
6751,427,2025-10-22 06:42:45,completed,PAID,14,929.06
6752,832,2025-10-23 10:22:07,completed,paid,14,1030.66
6753,709,2025-10-17 13:53:38,completed,success,10,479.52
6754,535,2025-02-27 23:32:07,completed,PAID,9,474.26
6755,480,2025-01-17 18:37:43,completed,PAID,6,811.60
6756,2076,2025-10-09 00:15:19,Complete,paid,14,245.97
6757,1798,2024-04-22 08:48:08,SUCCESS,success,8,124.41
6758,1928,2025-11-08 01:30:40,completed,success,6,616.17
6759,921,2025-04-04 20:01:52,pending,pending,14,676.43
6760,1987,2025-06-22 03:08:05,Complete,success,9,19.22
6761,2198,2024-02-01 16:45:26,completed,PAID,15,955.77
6762,1403,2024-04-22 23:25:34,completed,success,9,41.88
6763,589,2024-07-17 09:19:32,returned,refunded,14,433.78
6764,1621,2024-01-28 12:37:43,completed,success,7,136.69
6765,1276,2025-09-06 01:27:05,completed,paid,15,2974.52
6766,1757,2025-03-08 11:40:46,completed,paid,11,1228.44
6767,334,2025-10-12 21:11:49,SUCCESS,success,14,316.88
6768,1648,2024-02-09 20:29:54,completed,PAID,2,937.48
6769,2084,2026-03-15 10:34:26,completed,paid,10,360.44
6770,953,2025-06-02 11:12:01,completed,success,9,1075.17
6771,440,2024-10-28 14:37:15,completed,paid,11,439.79
6772,1793,2026-02-06 12:28:20,pending,pending,13,884.22
6773,1690,2024-10-25 04:14:28,completed,PAID,1,417.63
6774,1844,2026-01-04 18:01:02,completed,PAID,5,532.29
6775,253,2024-04-08 10:56:25,completed,paid,15,1202.85
6776,2093,2024-03-21 22:39:21,completed,PAID,7,1612.24
6777,407,2025-12-02 13:17:41,completed,PAID,15,2259.45
6778,1400,2025-06-23 08:23:05,completed,PAID,13,1117.94
6779,1444,2025-12-09 13:24:44,completed,paid,8,227.20
6780,1944,2025-09-17 02:50:52,completed,PAID,10,656.64
6781,1440,2024-09-13 14:41:22,completed,PAID,9,1310.55
6782,1998,2026-02-19 08:10:03,completed,PAID,3,56.44
6783,975,2024-02-14 00:52:29,completed,success,10,1464.45
6784,563,2026-03-02 05:00:27,pending,pending,1,1794.03
6785,1184,2025-02-07 21:46:30,completed,PAID,2,147.76
6786,818,2024-02-15 14:09:01,completed,success,2,1131.73
6787,483,2024-04-05 21:45:17,Complete,success,11,243.25
6788,476,2024-05-24 19:14:43,completed,PAID,1,761.98
6789,434,2024-01-21 10:36:49,completed,success,6,1095.85
6790,823,2024-09-30 12:11:14,completed,PAID,1,407.61
6791,1002,2025-08-07 11:07:55,completed,success,14,967.50
6792,716,2025-09-21 03:19:05,completed,success,13,410.06
6793,620,2024-03-02 01:08:17,completed,success,7,953.59
6794,1334,2024-04-14 16:55:26,completed,PAID,14,1792.49
6795,725,2025-05-29 06:33:15,completed,paid,1,764.27
6796,110,2024-12-29 14:42:36,completed,success,4,1665.83
6797,451,2024-02-21 09:43:43,completed,PAID,9,1701.86
6798,429,2025-02-24 07:06:22,returned,refunded,8,1168.25
6799,528,2024-12-21 07:29:14,completed,paid,10,650.24
6800,994,2025-05-25 22:48:57,SUCCESS,PAID,15,870.13
6801,524,2024-06-11 04:46:34,completed,PAID,8,1813.37
6802,1872,2026-03-27 08:01:50,Complete,paid,8,651.28
6803,1280,2024-03-22 05:01:29,completed,PAID,12,579.03
6804,1901,2024-02-16 09:17:51,completed,paid,14,114.82
6805,381,2025-05-17 16:26:36,completed,success,12,491.28
6806,921,2024-12-17 03:41:14,completed,PAID,14,2285.73
6807,638,2025-09-20 01:59:30,completed,paid,13,627.94
6808,1169,2024-11-08 17:08:50,completed,success,8,137.04
6809,1835,2025-03-11 12:47:20,completed,success,4,213.41
6810,873,2025-07-12 00:42:04,completed,PAID,9,294.86
6811,838,2025-12-31 23:16:24,returned,refund,14,382.03
6812,1477,2024-06-25 21:18:56,pending,pending,11,3049.45
6813,1331,2025-03-19 05:40:16,completed,success,8,1398.43
6814,1618,2025-03-04 00:59:47,completed,PAID,9,465.60
6815,2182,2024-12-11 20:13:00,completed,paid,8,2237.76
6816,1792,2026-03-20 16:16:02,completed,paid,15,840.71
6817,1222,2024-09-03 05:37:54,completed,paid,2,1441.55
6818,534,2024-12-21 23:48:14,SUCCESS,PAID,13,332.64
